Date Production;N BP;Ville;Date sur Poteau;Coulage;Type Poteau;R_f_rence Poteau;Rebus?;Relation1;Relation2;Relation3;Relation4;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;668921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.800;669921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;670721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;671921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;672921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;673721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;674921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;675921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;676921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;677921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;678921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.800;679921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;680721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;681721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;682921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;683721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;684921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;685921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;686721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;687721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;688921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;689921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;690921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;691921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;692721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;693921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;694921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;12.1250;6951221;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;12.1250;6961221;Rebus Mineur;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.800;697921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;12.1250;6981221;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;699721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;700721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;701721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;702721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;703921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;704721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;705721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;706921;Rebus Mineur;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;707921;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;7.200;708721;Non;;;;;
01/02/2021;29;Abidjan;21/01/2021;1;9.400;709921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;710921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;711921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;712921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;713921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;714921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;715921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;71691221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7171221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;718921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;719921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;720921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;721921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;722921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7231221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7241221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;725921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;726921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;727921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;728921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;729921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;730921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;731921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;732921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;733921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;734921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;735921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;736921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;737921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;738921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;739921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7401221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7411221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;742921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;743921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;744921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;745921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;746921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;747921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;748921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;749921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;750921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;751921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;752921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;753921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;754921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;755921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;756921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;757921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;758921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7591221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7601221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;761921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7621221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7631221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7641221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7651221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7661221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;767921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7681221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7691221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7701221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;771921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;772921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;773921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;774921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;775921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7761221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7771221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7781221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.1250;7791221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;780921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;781921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.650;782921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.200;783921;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7841221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7851221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7861221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7871221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7881221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7891221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;12.800;7901221;Non;;;;;
01/02/2021;30;Abidjan;21/01/2021;2;9.800;791921;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;792721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;7931221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;7941221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;795721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;7961221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;7971221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;7981221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;7991221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8001221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;801721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;802721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;803721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8041221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;805721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;806721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;807721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;9.800;808921;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8091221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8101221;Rebus Mineur;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;811721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;812721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;813721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8141221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8151221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8161221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8171221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;818721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8191221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8201221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;821721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;822721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;9.800;823921;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8241221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8251221;Rebus Mineur;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8261221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8271221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8281221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;829721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8301221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8311221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8321221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8331221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8341221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8351221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8361221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8371221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8381221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;9.400;839921;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8401221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8411221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8421221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8431221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8441221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;9.400;845921;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8461221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8471221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8481221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.800;8491221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.800;8501221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8511221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8521221;Rebus Mineur;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8531221;Rebus Mineur;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8541221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;9.800;855921;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8561221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8571221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8581221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8591221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8601221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8611221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8621221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8631221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;864721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;865721;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1250;8661221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8671221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8681221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.1000;8691221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8701221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8711221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;12.300;8721221;Non;;;;;
02/02/2021;31;Abidjan;22/01/2021;1;7.200;873721;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;874921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;875921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;876921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;877921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8781221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;879921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;880921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;881921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8821221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8831221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8841221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8851221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8861221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;887921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8881221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8891221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;890921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;891921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;892921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.200;893921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.800;894921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.800;895921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8961221;Rebus Mineur;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8971221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8981221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;8991221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;9001221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;9011221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.800;902921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.800;903921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.800;904921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.800;905921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.800;906921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.800;907921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.400;908921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;9091221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;9101221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;9111221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;9121221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.400;9131221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.400;9141221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.400;9151221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.800;916921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.800;917921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;9.400;918921;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.1000;9191221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.1250;9201221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.1250;9211221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.1250;9221221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.1250;9231221;Non;;;;;
02/02/2021;32;Abidjan;22/01/2021;2;12.650;9241221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9251221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.800;926921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.800;927921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.800;928921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9291221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9301221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9311221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.200;932921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.650;933921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.650;934921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.650;935921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.650;936921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.650;937921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.650;938921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.650;939921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.650;940921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.800;941921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9421221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9431221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;944921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;945921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;946921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;947921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;948921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.800;9491221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.800;9501221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.800;9511221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.800;9521221;Rebus Mineur;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.800;9531221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.800;9541221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.800;955921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.800;956921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.200;957921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.200;958921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.800;9591221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.800;9601221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;961921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9621221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9631221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9641221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9651221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9661221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.800;9671221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9681221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9691221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.800;9701221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;7.200;971721;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;972921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;973921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;974921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;975921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;976921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;7.200;977721;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;978921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.400;979921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;7.200;980721;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.200;981921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.200;982921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;7.200;983721;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;7.200;984721;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9851221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9861221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9871221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9881221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9891221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9901221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.1250;9911221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;9.800;992921;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9931221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9941221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;7.200;995721;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9961221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;12.650;9971221;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;7.200;998721;Non;;;;;
03/02/2021;33;Abidjan;23/01/2021;1;7.200;999721;Non;;;;;